                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.4449,                 1.4211,                 1.5509,                0.63405,                0.52652,                0.56482,                0.30367,                 1.5657,                 1.3817,                 1.6289,              0.0008002,              0.0008002,              0.0008002
                     34,                 1.4376,                 1.4134,                 1.5408,                0.61959,                  0.531,                0.56103,                 0.3028,                 1.5767,                 1.3757,                 1.6378,             0.00079396,             0.00079396,             0.00079396
                     35,                  1.437,                 1.4199,                 1.5478,                0.61953,                0.52931,                0.55467,                0.29737,                 1.5581,                 1.4042,                 1.6329,             0.00078771,             0.00078771,             0.00078771
                     36,                 1.4271,                  1.404,                 1.5452,                0.61749,                0.52793,                0.55886,                0.30422,                 1.5537,                 1.3732,                 1.6282,             0.00078147,             0.00078147,             0.00078147
                     37,                 1.4254,                 1.3901,                 1.5485,                0.63499,                0.52972,                0.56655,                0.30865,                 1.5493,                 1.3786,                 1.6267,             0.00077523,             0.00077523,             0.00077523
                     38,                 1.4335,                 1.4087,                 1.5411,                 0.6435,                0.53074,                0.57313,                0.30909,                 1.5571,                 1.3415,                 1.6261,             0.00076898,             0.00076898,             0.00076898
                     39,                 1.4147,                  1.395,                 1.5364,                0.63339,                0.52972,                0.56973,                0.30981,                  1.543,                 1.3578,                 1.6276,             0.00076274,             0.00076274,             0.00076274
                     40,                 1.4077,                 1.3794,                 1.5249,                0.62843,                 0.5411,                0.57225,                0.31099,                 1.5468,                 1.3472,                 1.6138,             0.00075649,             0.00075649,             0.00075649
                     41,                 1.4056,                 1.3719,                 1.5243,                0.63024,                0.54317,                0.57156,                0.31275,                 1.5456,                   1.34,                 1.6166,             0.00075025,             0.00075025,             0.00075025
                     42,                 1.4148,                 1.3867,                 1.5315,                0.64437,                0.53368,                0.57711,                0.31552,                 1.5391,                 1.3396,                 1.6161,             0.00074401,             0.00074401,             0.00074401
                     43,                 1.4132,                 1.3678,                 1.5288,                0.64981,                0.53892,                0.57826,                0.31775,                  1.531,                 1.3266,                 1.6045,             0.00073776,             0.00073776,             0.00073776
                     44,                 1.4129,                 1.3682,                 1.5372,                0.64898,                0.52972,                0.57127,                 0.3131,                 1.5347,                 1.3506,                 1.6237,             0.00073152,             0.00073152,             0.00073152
                     45,                 1.4079,                 1.3574,                 1.5197,                0.64391,                0.54007,                0.58127,                0.31642,                 1.5426,                  1.326,                   1.62,             0.00072528,             0.00072528,             0.00072528
                     46,                 1.3961,                 1.3357,                 1.5171,                0.64335,                0.54161,                0.57927,                0.32034,                 1.5137,                 1.3154,                 1.5925,             0.00071903,             0.00071903,             0.00071903
