                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    143,                0.99305,                0.80659,                 1.2922,                0.78023,                0.71293,                0.76814,                0.43404,                 1.5296,                 1.1031,                 1.7933,              0.0012756,              0.0012756,              0.0012756
                    144,                0.97584,                0.79495,                 1.2716,                0.77085,                 0.7082,                0.77136,                0.44095,                 1.4957,                 1.0745,                 1.7745,              0.0012138,              0.0012138,              0.0012138
                    145,                0.97092,                0.79404,                 1.2694,                0.72788,                0.72871,                0.76302,                0.43269,                 1.5054,                 1.0967,                 1.7938,              0.0011519,              0.0011519,              0.0011519
                    146,                 0.9825,                 0.7975,                 1.2865,                0.77604,                0.70032,                0.76357,                0.43283,                  1.524,                 1.0835,                 1.7985,                0.00109,                0.00109,                0.00109
                    147,                0.96152,                0.76954,                 1.2517,                0.74156,                0.72865,                0.75958,                0.43283,                 1.5238,                 1.0929,                 1.8178,              0.0010281,              0.0010281,              0.0010281
                    148,                0.98384,                 0.7826,                 1.2633,                0.77019,                0.70304,                0.75333,                0.42375,                 1.5242,                  1.106,                 1.8409,             0.00096625,             0.00096625,             0.00096625
                    149,                0.93477,                 0.7552,                 1.2466,                0.77879,                0.72871,                0.77848,                0.43376,                 1.5079,                 1.0684,                 1.8011,             0.00090438,             0.00090438,             0.00090438
                    150,                0.97459,                0.78469,                 1.2786,                0.77314,                0.68612,                0.75143,                0.41901,                 1.5397,                 1.0942,                 1.8249,              0.0008425,              0.0008425,              0.0008425
                    151,                0.95723,                 0.7841,                 1.2478,                0.79309,                0.64688,                0.73359,                0.40865,                 1.6075,                 1.1827,                 1.8615,             0.00078062,             0.00078062,             0.00078062
                    152,                0.89312,                0.70061,                 1.2188,                0.77186,                0.70505,                 0.7675,                0.43786,                 1.5141,                 1.0753,                 1.8206,             0.00071875,             0.00071875,             0.00071875
                    153,                0.89789,                0.67284,                 1.2114,                0.80166,                0.69716,                0.77492,                0.43623,                 1.5395,                 1.0735,                 1.8302,             0.00065688,             0.00065688,             0.00065688
                    154,                0.86426,                 0.6491,                 1.1819,                0.74143,                0.72871,                0.76478,                0.42477,                 1.5357,                 1.0975,                 1.8352,               0.000595,               0.000595,               0.000595
                    155,                0.86916,                0.64699,                 1.1888,                0.82456,                0.66562,                0.76193,                0.42758,                 1.5408,                 1.0738,                 1.8466,             0.00053312,             0.00053312,             0.00053312
                    156,                0.82376,                0.59569,                 1.1557,                0.78114,                0.70931,                0.76503,                0.43029,                 1.5364,                 1.0767,                 1.8383,             0.00047125,             0.00047125,             0.00047125
                    157,                0.84719,                0.63778,                 1.1767,                0.75118,                0.72857,                0.76734,                0.43452,                 1.5245,                 1.0642,                 1.8338,             0.00040938,             0.00040938,             0.00040938
                    158,                0.84161,                0.62278,                  1.175,                 0.7864,                0.72397,                0.77686,                0.44188,                 1.5356,                 1.0397,                 1.8382,              0.0003475,              0.0003475,              0.0003475
                    159,                0.82796,                0.60481,                 1.1485,                0.81349,                0.69085,                0.76965,                0.44229,                 1.5233,                 1.0494,                 1.8217,             0.00028563,             0.00028563,             0.00028563
                    160,                0.80386,                0.58526,                 1.1424,                0.82166,                0.68312,                0.77434,                0.44403,                 1.5085,                 1.0502,                 1.8149,             0.00022375,             0.00022375,             0.00022375
