                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.3746,                 1.2582,                 1.4746,                 0.6584,                 0.5535,                0.59488,                0.32807,                 1.5211,                 1.2728,                 1.5628,                0.00802,                0.00802,                0.00802
                     34,                 1.3585,                 1.2478,                 1.4585,                0.64233,                0.55529,                0.59485,                0.32856,                 1.5191,                 1.2616,                 1.5632,              0.0079581,              0.0079581,              0.0079581
                     35,                 1.3568,                 1.2375,                 1.4563,                0.65046,                0.55503,                0.59752,                 0.3316,                 1.5119,                 1.2583,                 1.5568,              0.0078963,              0.0078963,              0.0078963
                     36,                 1.3503,                 1.2322,                 1.4589,                0.65955,                0.55496,                0.59659,                0.33011,                 1.5156,                 1.2464,                 1.5705,              0.0078344,              0.0078344,              0.0078344
                     37,                 1.3472,                 1.2128,                 1.4579,                0.64861,                0.55235,                0.59325,                0.33057,                 1.5003,                 1.2525,                 1.5516,              0.0077725,              0.0077725,              0.0077725
                     38,                 1.3546,                 1.2241,                 1.4461,                 0.6682,                0.55426,                0.60324,                0.33461,                 1.5038,                 1.2357,                 1.5473,              0.0077106,              0.0077106,              0.0077106
                     39,                 1.3299,                 1.2139,                  1.442,                0.65833,                0.56032,                0.59695,                0.33503,                 1.4984,                 1.2413,                 1.5488,              0.0076488,              0.0076488,              0.0076488
                     40,                 1.3279,                  1.198,                 1.4372,                0.65839,                0.55682,                0.59861,                0.33672,                 1.4995,                 1.2485,                 1.5526,              0.0075869,              0.0075869,              0.0075869
                     41,                 1.3175,                 1.1861,                 1.4312,                0.65431,                  0.556,                 0.5938,                0.33451,                 1.4993,                 1.2418,                  1.555,               0.007525,               0.007525,               0.007525
                     42,                 1.3268,                 1.1908,                 1.4406,                0.67074,                0.54007,                0.59581,                0.33535,                 1.4977,                 1.2494,                 1.5544,              0.0074631,              0.0074631,              0.0074631
                     43,                 1.3204,                  1.176,                 1.4255,                0.64448,                0.56517,                0.59904,                0.33327,                 1.5036,                 1.2378,                 1.5541,              0.0074013,              0.0074013,              0.0074013
                     44,                 1.3133,                 1.1699,                 1.4267,                0.64483,                0.56627,                0.59587,                0.33213,                 1.5001,                 1.2396,                 1.5505,              0.0073394,              0.0073394,              0.0073394
                     45,                 1.3215,                 1.1563,                 1.4185,                0.64016,                 0.5673,                0.59063,                0.33433,                 1.4928,                 1.2356,                  1.547,              0.0072775,              0.0072775,              0.0072775
                     46,                 1.3022,                 1.1355,                 1.4127,                 0.6716,                 0.5572,                0.60178,                0.33464,                 1.4998,                 1.2302,                  1.545,              0.0072156,              0.0072156,              0.0072156
                     47,                 1.3019,                 1.1404,                 1.4178,                0.65752,                0.56078,                0.60143,                0.34006,                 1.4842,                  1.214,                 1.5337,              0.0071538,              0.0071538,              0.0071538
                     48,                  1.296,                 1.1289,                 1.4035,                 0.6542,                0.56027,                 0.6026,                0.33941,                 1.4873,                 1.2285,                 1.5372,              0.0070919,              0.0070919,              0.0070919
                     49,                 1.2908,                  1.135,                 1.4119,                0.65158,                0.55899,                 0.6027,                0.34026,                 1.4914,                 1.2192,                  1.547,                0.00703,                0.00703,                0.00703
                     50,                 1.2785,                 1.1232,                 1.4037,                0.65388,                0.56654,                0.60725,                0.34074,                 1.4845,                 1.2146,                 1.5324,              0.0069681,              0.0069681,              0.0069681
                     51,                 1.2758,                 1.1046,                 1.3968,                0.64993,                0.56423,                0.60269,                0.33851,                 1.4948,                 1.2181,                 1.5522,              0.0069063,              0.0069063,              0.0069063
                     52,                 1.2759,                 1.1005,                 1.3992,                0.65959,                0.55284,                0.59978,                 0.3393,                 1.4894,                 1.2114,                 1.5458,              0.0068444,              0.0068444,              0.0068444
                     53,                 1.2737,                 1.1028,                 1.3949,                0.64524,                0.57369,                0.60524,                0.34291,                 1.4908,                 1.2121,                 1.5363,              0.0067825,              0.0067825,              0.0067825
                     54,                 1.2713,                 1.0852,                 1.3892,                0.66025,                0.56464,                0.60335,                0.33948,                 1.4924,                  1.212,                 1.5449,              0.0067206,              0.0067206,              0.0067206
                     55,                 1.2697,                 1.0805,                 1.3897,                0.65776,                0.56244,                0.60048,                0.33799,                 1.4899,                 1.2114,                 1.5431,              0.0066587,              0.0066587,              0.0066587
                     56,                 1.2605,                 1.0682,                 1.3767,                0.65484,                0.56296,                 0.6005,                0.33929,                 1.4874,                 1.2202,                 1.5366,              0.0065969,              0.0065969,              0.0065969
                     57,                 1.2518,                 1.0659,                 1.3815,                0.65081,                0.56273,                0.60106,                0.33774,                 1.4906,                 1.2162,                 1.5401,               0.006535,               0.006535,               0.006535
                     58,                 1.2556,                  1.056,                  1.377,                0.65134,                0.56807,                0.60685,                 0.3414,                 1.4968,                  1.205,                 1.5486,              0.0064731,              0.0064731,              0.0064731
                     59,                 1.2581,                 1.0542,                 1.3795,                0.66827,                0.55648,                0.60095,                0.33952,                 1.4875,                 1.2106,                 1.5343,              0.0064112,              0.0064112,              0.0064112
                     60,                 1.2414,                 1.0393,                 1.3674,                0.67289,                0.56036,                0.60266,                0.34082,                 1.4866,                 1.2189,                 1.5379,              0.0063494,              0.0063494,              0.0063494
                     61,                 1.2465,                  1.047,                  1.367,                0.66334,                0.55452,                0.59821,                0.33793,                 1.4917,                 1.2122,                 1.5428,              0.0062875,              0.0062875,              0.0062875
                     62,                 1.2352,                 1.0296,                 1.3664,                0.66337,                0.56104,                0.60597,                0.34221,                 1.4922,                 1.1999,                 1.5433,              0.0062256,              0.0062256,              0.0062256
                     63,                  1.237,                 1.0265,                 1.3571,                0.67606,                0.54983,                0.60045,                0.33855,                 1.4927,                 1.2014,                 1.5372,              0.0061637,              0.0061637,              0.0061637
                     64,                 1.2318,                 1.0336,                 1.3554,                0.65553,                0.56508,                0.60234,                0.34091,                 1.4877,                  1.204,                 1.5415,              0.0061019,              0.0061019,              0.0061019
                     65,                 1.2299,                 1.0088,                 1.3534,                0.65663,                0.55489,                0.59588,                0.33643,                 1.4944,                 1.2225,                  1.537,                0.00604,                0.00604,                0.00604
                     66,                 1.2217,                 1.0026,                 1.3478,                0.66422,                0.55479,                 0.6003,                0.34081,                 1.4915,                 1.2131,                 1.5449,              0.0059781,              0.0059781,              0.0059781
                     67,                 1.2088,                 1.0047,                 1.3499,                0.66094,                0.55797,                0.59551,                0.33839,                 1.4914,                 1.2183,                 1.5456,              0.0059163,              0.0059163,              0.0059163
                     68,                 1.2178,                0.99736,                 1.3524,                0.65277,                0.56871,                0.59719,                0.34033,                 1.4808,                 1.2098,                 1.5391,              0.0058544,              0.0058544,              0.0058544
                     69,                 1.2078,                0.98473,                 1.3418,                0.66702,                0.55861,                0.59795,                0.33874,                 1.4926,                 1.2029,                  1.552,              0.0057925,              0.0057925,              0.0057925
                     70,                 1.1965,                0.97474,                 1.3398,                0.67414,                0.55059,                0.59961,                 0.3372,                 1.4942,                 1.2024,                  1.551,              0.0057306,              0.0057306,              0.0057306
                     71,                 1.2026,                 0.9772,                 1.3399,                0.66517,                0.56832,                0.60109,                0.33863,                 1.5015,                 1.2054,                 1.5522,              0.0056688,              0.0056688,              0.0056688
                     72,                 1.2004,                0.96587,                 1.3317,                0.65441,                0.55656,                0.59326,                0.33715,                 1.4992,                 1.2161,                 1.5506,              0.0056069,              0.0056069,              0.0056069
                     73,                 1.1965,                0.96322,                 1.3319,                0.65397,                0.56206,                0.59247,                0.33681,                 1.5027,                 1.2116,                 1.5522,               0.005545,               0.005545,               0.005545
                     74,                 1.1966,                 0.9592,                 1.3307,                0.64793,                0.56423,                0.59307,                 0.3361,                 1.5047,                 1.2122,                 1.5545,              0.0054831,              0.0054831,              0.0054831
                     75,                 1.1825,                0.94101,                 1.3254,                0.66532,                0.56184,                0.59698,                0.33808,                  1.504,                  1.212,                 1.5561,              0.0054212,              0.0054212,              0.0054212
                     76,                 1.1835,                0.94819,                 1.3244,                0.65428,                0.56359,                0.59387,                0.33793,                  1.502,                 1.2152,                 1.5548,              0.0053594,              0.0053594,              0.0053594
                     77,                 1.1788,                0.93356,                 1.3221,                0.65306,                 0.5681,                0.59334,                0.33809,                 1.4961,                 1.2174,                 1.5504,              0.0052975,              0.0052975,              0.0052975
                     78,                 1.1805,                0.93344,                 1.3219,                0.65563,                0.56071,                0.59174,                  0.337,                 1.4955,                 1.2216,                 1.5512,              0.0052356,              0.0052356,              0.0052356
                     79,                 1.1747,                 0.9263,                 1.3117,                0.64402,                0.56666,                0.58785,                0.33489,                 1.4995,                 1.2314,                  1.551,              0.0051737,              0.0051737,              0.0051737
                     80,                 1.1705,                0.91973,                 1.3164,                0.67005,                0.53726,                0.58443,                0.33285,                  1.501,                 1.2427,                 1.5567,              0.0051119,              0.0051119,              0.0051119
                     81,                 1.1615,                0.91016,                 1.3086,                0.64473,                0.56244,                 0.5842,                0.33141,                 1.4999,                 1.2426,                  1.557,                0.00505,                0.00505,                0.00505
                     82,                 1.1534,                0.90833,                 1.3018,                0.64771,                0.55206,                0.58311,                0.33278,                 1.5019,                 1.2403,                 1.5551,              0.0049881,              0.0049881,              0.0049881
                     83,                 1.1563,                0.90551,                 1.3043,                0.64277,                0.55835,                0.58436,                0.33426,                 1.4991,                 1.2347,                  1.554,              0.0049263,              0.0049263,              0.0049263
                     84,                 1.1488,                0.88642,                 1.2942,                0.64891,                0.55171,                0.58362,                0.33413,                 1.5014,                 1.2427,                 1.5553,              0.0048644,              0.0048644,              0.0048644
                     85,                 1.1479,                0.89784,                 1.2908,                0.64592,                0.55101,                0.58193,                0.33255,                 1.5002,                 1.2422,                 1.5582,              0.0048025,              0.0048025,              0.0048025
                     86,                  1.136,                0.88425,                 1.2907,                0.64835,                0.54962,                0.58061,                0.33166,                 1.5047,                 1.2447,                 1.5615,              0.0047406,              0.0047406,              0.0047406
                     87,                 1.1333,                0.87173,                 1.2864,                 0.6576,                0.54851,                0.58443,                0.33253,                 1.5061,                 1.2403,                 1.5629,              0.0046788,              0.0046788,              0.0046788
                     88,                 1.1468,                0.88086,                 1.2871,                 0.6405,                0.55432,                0.58275,                0.33169,                 1.5098,                 1.2457,                 1.5669,              0.0046169,              0.0046169,              0.0046169
                     89,                 1.1312,                 0.8676,                 1.2827,                0.64627,                0.54859,                0.58276,                0.33087,                 1.5077,                 1.2495,                 1.5653,               0.004555,               0.004555,               0.004555
                     90,                 1.1264,                0.86794,                 1.2819,                0.65657,                0.54647,                0.58459,                0.33172,                 1.5099,                 1.2444,                 1.5658,              0.0044931,              0.0044931,              0.0044931
                     91,                  1.124,                 0.8584,                 1.2769,                0.66388,                0.54585,                0.58703,                0.33378,                 1.5084,                 1.2408,                 1.5662,              0.0044313,              0.0044313,              0.0044313
                     92,                 1.1287,                0.87078,                 1.2818,                0.65574,                0.55771,                0.58972,                0.33557,                  1.509,                  1.235,                 1.5646,              0.0043694,              0.0043694,              0.0043694
                     93,                 1.1142,                0.84954,                 1.2742,                0.65752,                0.55324,                0.58893,                0.33676,                  1.507,                  1.237,                 1.5663,              0.0043075,              0.0043075,              0.0043075
                     94,                 1.1189,                0.84523,                 1.2718,                0.66255,                0.55222,                0.58638,                0.33471,                 1.5118,                 1.2442,                 1.5704,              0.0042456,              0.0042456,              0.0042456
                     95,                 1.1086,                0.84429,                 1.2671,                0.67686,                0.54461,                0.58668,                0.33386,                 1.5095,                 1.2419,                 1.5677,              0.0041837,              0.0041837,              0.0041837
                     96,                  1.101,                 0.8332,                 1.2609,                0.67755,                0.53907,                0.58376,                0.33215,                  1.507,                 1.2454,                 1.5666,              0.0041219,              0.0041219,              0.0041219
                     97,                 1.0995,                0.82445,                  1.263,                0.65821,                 0.5526,                 0.5811,                0.33259,                 1.5125,                 1.2525,                 1.5716,                0.00406,                0.00406,                0.00406
                     98,                 1.0905,                0.82542,                 1.2541,                0.65463,                0.55171,                0.58097,                0.33235,                 1.5158,                 1.2554,                 1.5727,              0.0039981,              0.0039981,              0.0039981
                     99,                 1.0946,                0.81352,                 1.2542,                0.63427,                0.56397,                0.58055,                0.33175,                 1.5177,                 1.2581,                 1.5733,              0.0039362,              0.0039362,              0.0039362
                    100,                 1.0932,                0.81276,                 1.2535,                0.65065,                0.55004,                0.58024,                0.33127,                  1.523,                 1.2612,                 1.5787,              0.0038744,              0.0038744,              0.0038744
                    101,                 1.0889,                0.80031,                 1.2509,                 0.6506,                0.55247,                0.58221,                0.33115,                 1.5251,                 1.2606,                 1.5811,              0.0038125,              0.0038125,              0.0038125
                    102,                 1.0845,                 0.8025,                 1.2544,                 0.6662,                0.54097,                0.58143,                0.33119,                 1.5295,                 1.2586,                 1.5872,              0.0037506,              0.0037506,              0.0037506
                    103,                 1.0705,                0.79758,                 1.2417,                0.65139,                0.55273,                0.57788,                0.32911,                  1.534,                 1.2612,                 1.5914,              0.0036888,              0.0036888,              0.0036888
